stationId,obsTime,WDSD,TEMP,24R
466920,2023-09-01 09:50:00,4.1,31.3,7
466920,2023-09-01 10:00:00,2.7,31.2,7
466920,2023-09-01 10:10:00,2.6,31.7,7
466920,2023-09-01 10:20:00,4,31.5,7
466920,2023-09-01 10:30:00,2.7,31.9,7
466920,2023-09-01 10:40:00,3,32,7
466920,2023-09-01 10:50:00,3.9,32.3,7
466920,2023-09-01 11:00:00,2.7,32.8,7
466920,2023-09-01 11:10:00,2.6,32.9,7
466920,2023-09-01 11:20:00,3.9,32.7,7
466920,2023-09-01 11:30:00,4,32.7,7
466920,2023-09-01 11:40:00,3.7,32.8,7
466920,2023-09-01 11:50:00,3.5,32.8,7
466920,2023-09-01 12:00:00,3.9,32.3,7
466920,2023-09-01 12:10:00,3.2,32.5,7
466920,2023-09-01 12:20:00,3.6,32.6,7
466920,2023-09-01 12:30:00,4.1,33.4,7
466920,2023-09-01 12:40:00,4,32.8,7
466920,2023-09-01 12:50:00,3.1,33.3,7
466920,2023-09-01 13:00:00,3.7,32.8,7
466920,2023-09-01 13:10:00,3.1,32.5,7
466920,2023-09-01 13:20:00,2.8,33.4,7
466920,2023-09-01 13:30:00,3.9,32.7,7
466920,2023-09-01 13:40:00,3.3,32.7,7
466920,2023-09-01 13:50:00,3.6,32.7,7
466920,2023-09-01 14:00:00,3.2,32.6,7
466920,2023-09-01 14:10:00,2.8,32.3,7
466920,2023-09-01 14:20:00,3.5,31.6,7
466920,2023-09-01 14:30:00,3.7,31,7
466920,2023-09-01 14:40:00,3.6,31,7
466920,2023-09-01 14:50:00,4,31.2,7
466920,2023-09-01 15:00:00,3.4,31.1,7
466920,2023-09-01 15:10:00,3.7,30.9,7
466920,2023-09-01 15:20:00,2.6,31.1,7
466920,2023-09-01 15:30:00,2.8,31.1,7
466920,2023-09-01 15:40:00,3.6,31.7,7
466920,2023-09-01 15:50:00,3.8,30.3,7
466920,2023-09-01 16:00:00,2.4,30.5,7
466920,2023-09-01 16:10:00,2.8,30.3,7
466920,2023-09-01 16:20:00,3.5,29.3,7
466920,2023-09-01 16:30:00,2.7,29.3,7
466920,2023-09-01 16:40:00,2.6,29.2,7
466920,2023-09-01 16:50:00,2.5,29.3,7
466920,2023-09-01 17:00:00,2.6,29.7,7
466920,2023-09-01 17:10:00,2.4,29.6,7
466920,2023-09-01 17:20:00,1.5,29.8,7
466920,2023-09-01 17:30:00,2.7,29.2,7
466920,2023-09-01 17:40:00,4,28.1,8.5
466920,2023-09-01 17:50:00,3.6,27.2,9.5
466920,2023-09-01 18:00:00,3,26.9,10.5
466920,2023-09-01 18:10:00,2.9,26.9,10.5
466920,2023-09-01 18:20:00,2.1,27.1,10.5
466920,2023-09-01 18:30:00,2.3,27.1,10.5
466920,2023-09-01 18:40:00,2.8,27.1,10.5
466920,2023-09-01 18:50:00,1.3,27.3,11
466920,2023-09-01 19:00:00,1.8,27.2,11
466920,2023-09-01 19:10:00,2.1,27.2,11
466920,2023-09-01 19:20:00,1.6,27.2,11
466920,2023-09-01 19:30:00,2.3,27.2,11
466920,2023-09-01 19:40:00,2.3,27.2,11
466920,2023-09-01 19:50:00,2.1,27.1,11
466920,2023-09-01 20:00:00,2.1,27.3,11
466920,2023-09-01 20:10:00,1.9,27.1,11
466920,2023-09-01 20:20:00,1.9,27,11
466920,2023-09-01 20:30:00,1.7,27.1,11
466920,2023-09-01 20:40:00,1.8,27.3,11
466920,2023-09-01 20:50:00,2.6,27.3,11
466920,2023-09-01 21:00:00,2.8,27.4,11
466920,2023-09-01 21:10:00,2.5,27.4,11
466920,2023-09-01 21:20:00,1.9,27.5,11
466920,2023-09-01 21:30:00,1.4,27.5,11
466920,2023-09-01 21:40:00,2.6,27.6,11
466920,2023-09-01 21:50:00,1.6,27.7,11
466920,2023-09-01 22:00:00,2,27.7,11
466920,2023-09-01 22:10:00,2.2,27.7,11
466920,2023-09-01 22:20:00,2.4,27.8,11
466920,2023-09-01 22:30:00,2.6,27.8,11
466920,2023-09-01 22:40:00,2.6,27.7,11
466920,2023-09-01 22:50:00,2.6,27.6,11
466920,2023-09-01 23:00:00,2.4,27.8,11
466920,2023-09-01 23:10:00,1.7,27.7,11
466920,2023-09-01 23:20:00,2.1,27.8,11
466920,2023-09-01 23:30:00,2,27.8,11
466920,2023-09-01 23:40:00,2.6,27.8,11
466920,2023-09-01 23:50:00,2.1,27.8,11
466920,2023-09-02 00:00:00,2.3,27.8,11
466920,2023-09-02 00:10:00,2.6,27.8,0
466920,2023-09-02 00:20:00,2.3,27.8,0
466920,2023-09-02 00:30:00,2.1,27.8,0
466920,2023-09-02 00:40:00,2.9,27.8,0
466920,2023-09-02 00:50:00,2.6,27.8,0
466920,2023-09-02 01:00:00,1.7,27.8,0
466920,2023-09-02 01:10:00,2.3,27.8,0
466920,2023-09-02 01:20:00,2.7,27.8,0
466920,2023-09-02 01:30:00,2.6,27.7,0
466920,2023-09-02 01:40:00,2.5,27.7,0
466920,2023-09-02 01:50:00,2.6,27.8,0
466920,2023-09-02 02:00:00,1.7,27.7,0
466920,2023-09-02 02:10:00,2.5,27.7,0
466920,2023-09-02 02:20:00,2.2,27.7,0
466920,2023-09-02 02:30:00,2.7,27.7,0
466920,2023-09-02 02:40:00,2.2,27.8,0
466920,2023-09-02 02:50:00,1.6,27.7,0
466920,2023-09-02 03:00:00,1.5,27.8,0
466920,2023-09-02 03:10:00,1.2,27.8,0
466920,2023-09-02 03:20:00,1.8,27.8,0
466920,2023-09-02 03:30:00,2.1,27.8,0
466920,2023-09-02 03:40:00,1.6,27.7,0
466920,2023-09-02 03:50:00,2.1,27.8,0
466920,2023-09-02 04:00:00,2.2,27.7,0
466920,2023-09-02 04:10:00,1.8,27.8,0
466920,2023-09-02 04:20:00,1.5,27.7,0
466920,2023-09-02 04:30:00,2,27.9,0
466920,2023-09-02 04:40:00,1.9,27.9,0
466920,2023-09-02 04:50:00,1.8,28,0
466920,2023-09-02 05:00:00,1.5,28,0
466920,2023-09-02 05:10:00,3.1,27.9,0
466920,2023-09-02 05:20:00,3.1,27.5,0
466920,2023-09-02 05:30:00,1.8,26.9,0.5
466920,2023-09-02 05:40:00,1.4,26.8,1.5
466920,2023-09-02 05:50:00,1.8,26.6,4.5
466920,2023-09-02 06:00:00,1.9,26.5,6
466920,2023-09-02 06:10:00,0.9,26.4,8
466920,2023-09-02 06:20:00,1.6,26.6,9.5
466920,2023-09-02 06:30:00,1.1,26.7,9.5
466920,2023-09-02 06:40:00,1.3,26.6,10
466920,2023-09-02 06:50:00,1.2,26.6,11
466920,2023-09-02 07:00:00,1.3,26.5,12
466920,2023-09-02 07:10:00,0.8,26.4,12.5
466920,2023-09-02 07:20:00,0.8,26.5,12.5
466920,2023-09-02 07:30:00,1.2,26.8,12.5
466920,2023-09-02 07:40:00,1.4,26.8,12.5
466920,2023-09-02 07:50:00,1.2,26.7,12.5
466920,2023-09-02 08:00:00,0.6,27.1,12.5
466920,2023-09-02 08:10:00,1.2,27.1,12.5
466920,2023-09-02 08:20:00,1,27.1,12.5
466920,2023-09-02 08:30:00,0.5,27.4,12.5
466920,2023-09-02 08:40:00,0.7,27.5,12.5
466920,2023-09-02 08:50:00,0.8,27.8,12.5
466920,2023-09-02 09:00:00,0.6,28,12.5
466920,2023-09-02 09:10:00,-99,-99,-99
466920,2023-09-02 09:20:00,1.2,28.9,12.5
466920,2023-09-02 09:30:00,1.7,28.6,12.5
466920,2023-09-02 09:40:00,2.9,28.9,12.5
466920,2023-09-02 09:50:00,3.1,29.1,12.5
466920,2023-09-02 10:00:00,2.6,29.3,12.5
466920,2023-09-02 10:10:00,2,29.4,12.5
466920,2023-09-02 10:20:00,2.6,29.1,12.5
466920,2023-09-02 10:30:00,2.4,28.6,13
466920,2023-09-02 10:40:00,2.2,28.8,13
466920,2023-09-02 10:50:00,2.3,28.5,13
466920,2023-09-02 11:00:00,2.1,28.5,13
466920,2023-09-02 11:10:00,1.5,29.2,13
466920,2023-09-02 11:20:00,3,29.3,13
466920,2023-09-02 11:30:00,3.1,29.4,13
466920,2023-09-02 11:40:00,2.4,29,13.5
466920,2023-09-02 11:50:00,2,28.7,13.5
466920,2023-09-02 12:00:00,2.4,29,13.5
466920,2023-09-02 12:10:00,1.7,28.9,14
466920,2023-09-02 12:20:00,2.4,29.7,14
466920,2023-09-02 12:30:00,3.6,30.1,14
466920,2023-09-02 12:40:00,3.3,30.5,14
466920,2023-09-02 12:50:00,4.7,30.7,14
466920,2023-09-02 13:00:00,4.4,31,14
466920,2023-09-02 13:10:00,4.8,31.2,14
466920,2023-09-02 13:20:00,4.5,31.2,14
466920,2023-09-02 13:30:00,4.3,31.3,14
466920,2023-09-02 13:40:00,4.2,31.3,14
466920,2023-09-02 13:50:00,4.3,31.4,14
466920,2023-09-02 14:00:00,3.2,31.4,14
466920,2023-09-02 14:10:00,4,31.2,14
466920,2023-09-02 14:20:00,2.7,30.8,14
466920,2023-09-02 14:30:00,3.7,30.6,14
466920,2023-09-02 14:40:00,2.8,31.5,14
466920,2023-09-02 14:50:00,2.4,31.7,14
466920,2023-09-02 15:00:00,2.2,31.5,14
466920,2023-09-02 15:10:00,2.9,31.1,14
466920,2023-09-02 15:20:00,3.5,31.3,14
466920,2023-09-02 15:30:00,3.7,31.2,14
466920,2023-09-02 15:40:00,3.8,30.9,14
466920,2023-09-02 15:50:00,2.8,31.2,14
466920,2023-09-02 16:00:00,2.5,30.8,14
466920,2023-09-02 16:10:00,3.2,30.9,14
466920,2023-09-02 16:20:00,3,30.7,14
466920,2023-09-02 16:30:00,4.2,30.4,14
466920,2023-09-02 16:40:00,3.5,30.4,14
466920,2023-09-02 16:50:00,2.5,30.4,14
466920,2023-09-02 17:00:00,2.6,30.3,14
466920,2023-09-02 17:10:00,2.3,30.2,14
466920,2023-09-02 17:20:00,2.2,30.1,14
466920,2023-09-02 17:30:00,2.2,30.1,14
466920,2023-09-02 17:40:00,3.1,30,14
466920,2023-09-02 17:50:00,3.4,29.8,14
466920,2023-09-02 18:00:00,3.8,29.8,14
466920,2023-09-02 18:10:00,2.8,29.7,14
466920,2023-09-02 18:20:00,2.3,29.7,14
466920,2023-09-02 18:30:00,3,29.5,14
466920,2023-09-02 18:40:00,3.3,29.5,14
466920,2023-09-02 18:50:00,2.8,29.5,14
466920,2023-09-02 19:00:00,3.2,29.4,14
466920,2023-09-02 19:10:00,2.6,29.3,14
466920,2023-09-02 19:20:00,2.3,29,14
466920,2023-09-02 19:30:00,2.7,29,14
466920,2023-09-02 19:40:00,2.7,28.9,14
466920,2023-09-02 19:50:00,2.4,29,14
466920,2023-09-02 20:00:00,2.1,29.1,14
466920,2023-09-02 20:10:00,1.8,29,14
466920,2023-09-02 20:20:00,2.5,28.9,14
466920,2023-09-02 20:30:00,2.6,28.2,14
466920,2023-09-02 20:40:00,2.5,28.1,14
466920,2023-09-02 20:50:00,2.3,28.2,14
466920,2023-09-02 21:00:00,2.2,28.1,14
466920,2023-09-02 21:10:00,1.7,28.1,14
466920,2023-09-02 21:20:00,2.8,28.1,14
466920,2023-09-02 21:30:00,1.7,28.1,14.5
466920,2023-09-02 21:40:00,1.3,28.2,14.5
466920,2023-09-02 21:50:00,1.6,28.4,14.5
466920,2023-09-02 22:00:00,2.2,28.7,14.5
466920,2023-09-02 22:10:00,1.7,29,14.5
466920,2023-09-02 22:20:00,3.3,29.1,14.5
466920,2023-09-02 22:30:00,3.4,29.1,14.5
466920,2023-09-02 22:40:00,3.9,29.2,14.5
466920,2023-09-02 22:50:00,2.9,29.3,14.5
466920,2023-09-02 23:00:00,3.6,28.1,18
466920,2023-09-02 23:10:00,3.8,27.2,25.5
466920,2023-09-02 23:20:00,3.3,27.2,26
466920,2023-09-02 23:30:00,2.1,27.4,26
466920,2023-09-02 23:40:00,1.3,27.2,26
466920,2023-09-02 23:50:00,1,26.7,26
466920,2023-09-03 00:00:00,1.2,27.1,26
466920,2023-09-03 00:10:00,1.1,26.9,0
466920,2023-09-03 00:20:00,1.8,27.2,0
466920,2023-09-03 00:30:00,2.4,27.4,0
466920,2023-09-03 00:40:00,2.6,27.5,0
466920,2023-09-03 00:50:00,2.7,27.5,0
466920,2023-09-03 01:00:00,2.1,27.6,0
466920,2023-09-03 01:10:00,2.6,27.7,0
466920,2023-09-03 01:20:00,3,27.6,0
466920,2023-09-03 01:30:00,2.9,27.6,0
466920,2023-09-03 01:40:00,2.5,27.7,0
466920,2023-09-03 01:50:00,2.7,27.4,1.5
466920,2023-09-03 02:00:00,2.8,27.6,1.5
466920,2023-09-03 02:10:00,3.1,27.6,1.5
466920,2023-09-03 02:20:00,3.5,27.6,3
466920,2023-09-03 02:30:00,3.1,27.5,3
466920,2023-09-03 02:40:00,2.7,27.6,3
466920,2023-09-03 02:50:00,4.3,27.4,4
466920,2023-09-03 03:00:00,2.9,27.3,5
466920,2023-09-03 03:10:00,2.8,27.4,5
466920,2023-09-03 03:20:00,2.8,27.4,5
466920,2023-09-03 03:30:00,2.7,27.4,5
466920,2023-09-03 03:40:00,2.7,27.3,5
466920,2023-09-03 03:50:00,2.8,27.3,5
466920,2023-09-03 04:00:00,3.2,27.2,5
466920,2023-09-03 04:10:00,3.1,27.3,5
466920,2023-09-03 04:20:00,3.1,27.2,5
466920,2023-09-03 04:30:00,2.8,27.3,5
466920,2023-09-03 04:40:00,2.7,27.2,5
466920,2023-09-03 04:50:00,3.5,27.2,5
466920,2023-09-03 05:00:00,3.2,27.2,5
466920,2023-09-03 05:10:00,3,27.2,5
466920,2023-09-03 05:20:00,3.9,27.3,5.5
466920,2023-09-03 05:30:00,3.7,27.5,5.5
466920,2023-09-03 05:40:00,3.7,27.6,5.5
466920,2023-09-03 05:50:00,3.3,27.6,5.5
466920,2023-09-03 06:00:00,3.5,27.7,5.5
466920,2023-09-03 06:10:00,3.6,27.7,5.5
466920,2023-09-03 06:20:00,3.3,27.8,5.5
466920,2023-09-03 06:30:00,3.8,28,5.5
466920,2023-09-03 06:40:00,3,28,5.5
466920,2023-09-03 06:50:00,3,28.2,5.5
466920,2023-09-03 07:00:00,3.3,28.3,5.5
466920,2023-09-03 07:10:00,3.7,28.4,5.5
466920,2023-09-03 07:20:00,4.3,28.4,5.5
466920,2023-09-03 07:30:00,3.3,28.3,5.5
466920,2023-09-03 07:40:00,4.6,28.4,5.5
466920,2023-09-03 07:50:00,4,28.6,5.5
466920,2023-09-03 08:00:00,4.6,28.6,5.5
466920,2023-09-03 08:10:00,3.2,28.6,5.5
466920,2023-09-03 08:20:00,3,28.9,5.5
466920,2023-09-03 08:30:00,3.9,29.1,5.5
466920,2023-09-03 08:40:00,3.6,29,5.5
466920,2023-09-03 08:50:00,3.2,28.8,5.5
466920,2023-09-03 09:00:00,3.8,28.5,5.5
466920,2023-09-03 09:10:00,4.3,28.7,5.5
466920,2023-09-03 09:20:00,4.8,28.9,5.5
466920,2023-09-03 09:30:00,4.1,28.8,5.5
466920,2023-09-03 09:40:00,4.4,28.6,5.5
466920,2023-09-03 09:50:00,4.3,28.8,5.5
466920,2023-09-03 10:00:00,4,28.9,5.5
466920,2023-09-03 10:10:00,4.1,29,5.5
466920,2023-09-03 10:20:00,4,28.8,5.5
466920,2023-09-03 10:30:00,4.4,28.4,5.5
466920,2023-09-03 10:40:00,3.5,28.2,6.5
466920,2023-09-03 10:50:00,4.2,27.8,9
466920,2023-09-03 11:00:00,3.8,28.1,9
466920,2023-09-03 11:10:00,3.7,28,9.5
466920,2023-09-03 11:20:00,4.8,28.4,9.5
466920,2023-09-03 11:30:00,4.3,28.1,9.5
466920,2023-09-03 11:40:00,4.1,28.2,9.5
466920,2023-09-03 11:50:00,4.9,28.2,9.5
466920,2023-09-03 12:00:00,3.9,28.5,9.5
466920,2023-09-03 12:10:00,4.9,28.5,9.5
466920,2023-09-03 12:20:00,4.8,28.6,9.5
466920,2023-09-03 12:30:00,3.4,28.5,9.5
466920,2023-09-03 12:40:00,3.9,27.6,11.5
466920,2023-09-03 12:50:00,4,27.2,14.5
466920,2023-09-03 13:00:00,3.7,27.4,15
466920,2023-09-03 13:10:00,4.2,27.4,15
466920,2023-09-03 13:20:00,3.7,27.6,15
466920,2023-09-03 13:30:00,4.6,27.6,15
466920,2023-09-03 13:40:00,4.7,27.5,15
466920,2023-09-03 13:50:00,4.7,27.5,15
466920,2023-09-03 14:00:00,5.2,27.2,15
466920,2023-09-03 14:10:00,4.5,27,15
466920,2023-09-03 14:20:00,4.6,27.1,15
466920,2023-09-03 14:30:00,4.1,27.5,15
466920,2023-09-03 14:40:00,4.1,27.9,15
466920,2023-09-03 14:50:00,3.9,28,15
466920,2023-09-03 15:00:00,4.4,27.9,15
466920,2023-09-03 15:10:00,5.9,27.9,15
466920,2023-09-03 15:20:00,5.6,28.4,15
466920,2023-09-03 15:30:00,5.3,28.5,15
466920,2023-09-03 15:40:00,4.8,28.4,15
466920,2023-09-03 15:50:00,4.3,28.4,15
466920,2023-09-03 16:00:00,4.9,28.8,15
466920,2023-09-03 16:10:00,6.4,29,15
466920,2023-09-03 16:20:00,6.8,27.6,16
466920,2023-09-03 16:30:00,5,27.4,16
466920,2023-09-03 16:40:00,5.1,27.5,16
466920,2023-09-03 16:50:00,4.7,27.6,16
466920,2023-09-03 17:00:00,5.2,27.8,16
466920,2023-09-03 17:10:00,4.5,27.6,16
466920,2023-09-03 17:20:00,5.2,27.6,16
466920,2023-09-03 17:30:00,4.8,27.7,16
466920,2023-09-03 17:40:00,5.4,27.6,16
466920,2023-09-03 17:50:00,5.4,27.7,16
466920,2023-09-03 18:00:00,4.5,27.7,16
466920,2023-09-03 18:10:00,4.4,27.6,16
466920,2023-09-03 18:20:00,5,27.7,16
466920,2023-09-03 18:30:00,5.1,27.5,16
466920,2023-09-03 18:40:00,5,27.4,16
466920,2023-09-03 18:50:00,4,27.4,16
466920,2023-09-03 19:00:00,5.1,27.7,16
466920,2023-09-03 19:10:00,4.3,27.7,16
466920,2023-09-03 19:20:00,4.2,27.4,16
466920,2023-09-03 19:30:00,4.5,27.1,16
466920,2023-09-03 19:40:00,5.2,27.1,16
466920,2023-09-03 19:50:00,5.8,27.2,16
466920,2023-09-03 20:00:00,5.3,27.5,16
466920,2023-09-03 20:10:00,4.7,27.5,16
466920,2023-09-03 20:20:00,5,27.6,16
466920,2023-09-03 20:30:00,5.1,27.6,16
466920,2023-09-03 20:40:00,5.2,27.6,16
466920,2023-09-03 20:50:00,4,27.6,16
466920,2023-09-03 21:00:00,3.9,27.6,16.5
466920,2023-09-03 21:10:00,4.7,27.8,16.5
466920,2023-09-03 21:20:00,4.8,27.8,16.5
466920,2023-09-03 21:30:00,4.9,27.7,16.5
466920,2023-09-03 21:40:00,5.3,27.9,16.5
466920,2023-09-03 21:50:00,5.6,28,16.5
466920,2023-09-03 22:00:00,4.5,28.1,16.5
466920,2023-09-03 22:10:00,3.5,28,16.5
466920,2023-09-03 22:20:00,4.8,27.7,16.5
466920,2023-09-03 22:30:00,4.3,27.7,16.5
466920,2023-09-03 22:40:00,4.3,27.8,16.5
466920,2023-09-03 22:50:00,4.3,27.8,16.5
466920,2023-09-03 23:00:00,4.5,28,16.5
466920,2023-09-03 23:10:00,4.6,28.2,16.5
466920,2023-09-03 23:20:00,5.1,28.1,16.5
466920,2023-09-03 23:30:00,3.6,27.7,16.5
466920,2023-09-03 23:40:00,4.6,27.7,16.5
466920,2023-09-03 23:50:00,5,27.7,17
466920,2023-09-04 00:00:00,4.9,27.4,17
466920,2023-09-04 00:10:00,4.1,27.5,0
466920,2023-09-04 00:20:00,5.2,27.7,0
466920,2023-09-04 00:30:00,4.5,27.6,0
466920,2023-09-04 00:40:00,5.3,27.3,0.5
466920,2023-09-04 00:50:00,4.3,27.2,0.5
466920,2023-09-04 01:00:00,4.1,27.3,0.5
466920,2023-09-04 01:10:00,4.7,27.3,0.5
466920,2023-09-04 01:20:00,3.7,27.6,0.5
466920,2023-09-04 01:30:00,4.4,27.6,0.5
466920,2023-09-04 01:40:00,4.6,27.6,0.5
466920,2023-09-04 01:50:00,4.3,27.1,0.5
466920,2023-09-04 02:00:00,4.4,27.2,0.5
466920,2023-09-04 02:10:00,3.8,27.3,0.5
466920,2023-09-04 02:20:00,3.7,27.2,1
466920,2023-09-04 02:30:00,4.4,27.3,1
466920,2023-09-04 02:40:00,4,27.5,1
466920,2023-09-04 02:50:00,3.5,27.5,1
466920,2023-09-04 03:00:00,3.4,27.3,1.5
466920,2023-09-04 03:10:00,4.1,27.5,1.5
466920,2023-09-04 03:20:00,4,27.4,2
466920,2023-09-04 03:30:00,4,27.4,2
466920,2023-09-04 03:40:00,4.2,27.4,2
466920,2023-09-04 03:50:00,3.4,27.4,2
466920,2023-09-04 04:00:00,3.7,27.6,2
466920,2023-09-04 04:10:00,4,27.8,2
466920,2023-09-04 04:20:00,4.5,27.7,2
466920,2023-09-04 04:30:00,4.3,27.3,3.5
466920,2023-09-04 04:40:00,4.4,27.1,4
466920,2023-09-04 04:50:00,4,27.1,4.5
466920,2023-09-04 05:00:00,4.6,27.3,4.5
466920,2023-09-04 05:10:00,4.5,27.6,5
466920,2023-09-04 05:20:00,4.6,27.5,5
466920,2023-09-04 05:30:00,4.3,27.3,6
466920,2023-09-04 05:40:00,5.3,27.2,7
466920,2023-09-04 05:50:00,5.1,27.2,8
466920,2023-09-04 06:00:00,5,27.2,8.5
466920,2023-09-04 06:10:00,5.7,27.2,8.5
466920,2023-09-04 06:20:00,5.6,27.2,9
466920,2023-09-04 06:30:00,5.3,27.1,9.5
466920,2023-09-04 06:40:00,4.8,27.3,9.5
466920,2023-09-04 06:50:00,5.7,27.4,10
466920,2023-09-04 07:00:00,4.3,27.3,10
466920,2023-09-04 07:10:00,5,27.6,10
466920,2023-09-04 07:20:00,5.6,27.4,10.5
466920,2023-09-04 07:30:00,5,27.2,11
466920,2023-09-04 07:40:00,4.4,27,11.5
466920,2023-09-04 07:50:00,5.5,27.7,11.5
466920,2023-09-04 08:00:00,6.2,27.5,11.5
466920,2023-09-04 08:10:00,4.8,27.6,11.5
466920,2023-09-04 08:20:00,4.1,27.4,12
466920,2023-09-04 08:30:00,4.1,27.6,12
466920,2023-09-04 08:40:00,5.1,27.3,12
466920,2023-09-04 08:50:00,3.9,27.8,12
466920,2023-09-04 09:00:00,4.5,27.7,12
466920,2023-09-04 09:10:00,4.3,27.9,12
466920,2023-09-04 09:20:00,3.9,27.7,12
466920,2023-09-04 09:30:00,5.1,28.4,12
466920,2023-09-04 09:40:00,4.9,28.4,12
466920,2023-09-04 09:50:00,4.7,28.6,12
466920,2023-09-04 10:00:00,4.7,28.5,12
466920,2023-09-04 10:10:00,4.8,28.7,12
466920,2023-09-04 10:20:00,4.1,28.8,12
466930,2023-09-01 00:00:00,1.7,23.9,45
466930,2023-09-01 00:10:00,1,23.9,1.5
466930,2023-09-01 00:20:00,0.9,23.9,2
466930,2023-09-01 00:30:00,1,23.9,3
466930,2023-09-01 00:40:00,0.9,23.8,3
466930,2023-09-01 00:50:00,1.3,23.7,3
466930,2023-09-01 01:00:00,1.5,23.8,3
466930,2023-09-01 01:10:00,0.9,23.7,3
466930,2023-09-01 01:20:00,1.3,23.8,6
466930,2023-09-01 01:30:00,1.7,23.9,10
466930,2023-09-01 01:40:00,1.9,23.8,13
466930,2023-09-01 01:50:00,1.5,23.7,13.5
466930,2023-09-01 02:00:00,1.7,23.7,14.5
466930,2023-09-01 02:10:00,1.4,23.6,18.5
466930,2023-09-01 02:20:00,1.9,23.8,19
466930,2023-09-01 02:30:00,2.5,23.7,19
466930,2023-09-01 02:40:00,1.9,23.7,19
466930,2023-09-01 02:50:00,2.7,23.6,19
466930,2023-09-01 03:00:00,2.5,23.7,19
466930,2023-09-01 03:10:00,2.2,23.9,19
466930,2023-09-01 03:20:00,2.6,23.9,19.5
466930,2023-09-01 03:30:00,2.6,23.7,19.5
466930,2023-09-01 03:40:00,2.4,23.6,19.5
466930,2023-09-01 03:50:00,2.1,23.3,19.5
466930,2023-09-01 04:00:00,2.7,23.3,19.5
466930,2023-09-01 04:10:00,3,23.6,20
466930,2023-09-01 04:20:00,1.9,23.4,20
466930,2023-09-01 04:30:00,2.1,23.5,20
466930,2023-09-01 04:40:00,2.6,23.6,20
466930,2023-09-01 04:50:00,1.6,23.7,20
466930,2023-09-01 05:00:00,2.1,23.7,20.5
466930,2023-09-01 05:10:00,1.7,23.8,20.5
466930,2023-09-01 05:20:00,1.4,23.8,20.5
466930,2023-09-01 05:30:00,1.6,23.8,20.5
466930,2023-09-01 05:40:00,2.1,23.9,20.5
466930,2023-09-01 05:50:00,2,23.9,20.5
466930,2023-09-01 06:00:00,2,23.9,20.5
466930,2023-09-01 06:10:00,1.4,24,20.5
466930,2023-09-01 06:20:00,1.4,23.9,20.5
466930,2023-09-01 06:30:00,2,24,20.5
466930,2023-09-01 06:40:00,1.2,23.9,20.5
466930,2023-09-01 06:50:00,1.6,23.9,20.5
466930,2023-09-01 07:00:00,1.4,24,20.5
466930,2023-09-01 07:10:00,1.8,24.1,20.5
466930,2023-09-01 07:20:00,1.9,24.2,21
466930,2023-09-01 07:30:00,1.9,24.1,22
466930,2023-09-01 07:40:00,1.9,24,23
466930,2023-09-01 07:50:00,2.5,24,23.5
466930,2023-09-01 08:00:00,2.6,24,23.5
466930,2023-09-01 08:10:00,2,24.1,23.5
466930,2023-09-01 08:20:00,2.4,24,23.5
466930,2023-09-01 08:30:00,2.1,24.1,23.5
466930,2023-09-01 08:40:00,2.2,24.1,23.5
466930,2023-09-01 08:50:00,2.2,24.2,23.5
466930,2023-09-01 09:00:00,2,24.3,23.5
466930,2023-09-01 09:10:00,2.7,24.3,23.5
466930,2023-09-01 09:20:00,2.4,24.6,23.5
466930,2023-09-01 09:30:00,2.7,24.6,23.5
466930,2023-09-01 09:40:00,2.4,24.5,23.5
466930,2023-09-01 09:50:00,2.4,24.9,23.5
466930,2023-09-01 10:00:00,3,25,23.5
466930,2023-09-01 10:10:00,2.2,25.8,23.5
466930,2023-09-01 10:20:00,2.4,25.8,23.5
466930,2023-09-01 10:30:00,2.8,25.9,23.5
466930,2023-09-01 10:40:00,2.9,26.1,23.5
466930,2023-09-01 10:50:00,2.6,25.7,23.5
466930,2023-09-01 11:00:00,2.4,26.1,23.5
466930,2023-09-01 11:10:00,2.4,25.9,23.5
466930,2023-09-01 11:20:00,1.9,26.7,23.5
466930,2023-09-01 11:30:00,1.7,26,23.5
466930,2023-09-01 11:40:00,2.6,26.2,23.5
466930,2023-09-01 11:50:00,2.4,26.3,23.5
466930,2023-09-01 12:00:00,2.1,26.4,23.5
466930,2023-09-01 12:10:00,2.3,26,23.5
466930,2023-09-01 12:20:00,2.3,25.8,23.5
466930,2023-09-01 12:30:00,2.5,25.3,23.5
466930,2023-09-01 12:40:00,1.5,24.8,24
466930,2023-09-01 12:50:00,2.1,25.5,24
466930,2023-09-01 13:00:00,1.9,25.5,24
466930,2023-09-01 13:10:00,1.6,26.1,24
466930,2023-09-01 13:20:00,1.9,26.5,24
466930,2023-09-01 13:30:00,1.5,25.4,24
466930,2023-09-01 13:40:00,1.1,25.4,24.5
466930,2023-09-01 13:50:00,1.5,25.6,25
466930,2023-09-01 14:00:00,1.1,25,28.5
466930,2023-09-01 14:10:00,1.1,24.9,29
466930,2023-09-01 14:20:00,2.1,25.5,29
466930,2023-09-01 14:30:00,1.5,24.6,32
466930,2023-09-01 14:40:00,1.8,24.4,32.5
466930,2023-09-01 14:50:00,2.3,24.5,32.5
466930,2023-09-01 15:00:00,2.5,24.5,32.5
466930,2023-09-01 15:10:00,2.7,24.3,34
466930,2023-09-01 15:20:00,2.6,24.6,34.5
